"",latency-R6C,memory
1,1012.9307692307692,29.575912475585938
2,660.5508474576271,26.015182495117188
3,1082.5081967213114,28.51822853088379
4,938.8770491803278,34.59198760986328
5,545.9126213592233,34.27798652648926
6,834.2950819672132,31.280276616414387
7,779.5166666666667,32.14553960164388
8,877.5,31.715017954508465
9,853.8196721311475,29.560335795084637
10,601.2333333333333,33.674177169799805
