"",latency-Q10C,memory
1,1707.2926829268292,75.53306755652794
2,1605.907258064516,80.98811340332031
3,1629.1610169491526,80.25464502970378
4,1633.3050847457628,81.08428001403809
5,1633.366935483871,81.4326998392741
6,1610.2415254237287,82.80835469563802
7,1624.8974358974358,82.60849444071452
8,1614.968,81.82640329996745
9,1618.9661016949153,83.08135032653809
10,1680.385593220339,86.70028877258301
