"",latency-R2C,memory
1,1053.9692307692308,37.50200711763822
2,767.0166666666667,34.660284678141274
3,535.0791666666667,33.97204335530599
4,828.1291666666667,37.59225209554037
5,701.3541666666666,38.538269678751625
6,506.85833333333335,38.679402669270836
7,837.6875,40.47126070658366
8,614.3559322033898,40.89413070678711
9,614.811475409836,45.472860972086586
10,777.5541666666667,37.533814112345375
