"",latency-Q2C,memory
1,6932.304147465437,77.75846862792969
2,6152.501210653753,84.7684892018636
3,6590.677248677249,90.6692345937093
4,7017.013605442177,91.40132586161296
5,6947.8671679198,86.99526913960774
6,7006.1045918367345,90.24195543924968
7,6978.741379310345,90.76817893981934
8,6986.470443349754,91.70565986633301
9,4918.268292682927,102.40384356180827
10,NaN,97.23868751525879
