"",latency-Q6C,memory
1,2255.7265917602995,77.70402581351144
2,2181.811965811966,79.26323000590007
3,2161.5394736842104,81.61003748575847
4,NaN,81.27036412556966
5,NaN,82.4090576171875
6,NaN,81.92695999145508
7,NaN,84.47127342224121
8,NaN,81.5947717030843
9,NaN,79.97091992696126
10,NaN,81.22949663798015
