"",latency-R6C,memory
1,959.1102362204724,28.5988041804387
2,769.9634146341464,31.97633425394694
3,720.3481012658228,32.4271043141683
4,731.9090909090909,30.506434122721355
5,776.1596638655462,32.23985290527344
6,753.7933884297521,33.994503021240234
7,733.1404958677685,33.66043217976888
8,705.0168067226891,35.707113901774086
9,740.7333333333333,34.564839680989586
10,657.09243697479,35.25497309366862
