"",latency-Q1C,memory
1,3499.9322033898306,78.78149577549526
2,3205.8073394495414,85.1847187389027
3,3113.2366071428573,82.76887442848899
4,3141.2702702702704,89.1176889592951
5,3199.4940239043826,82.2911828358968
6,3124.735294117647,85.6123816172282
7,3191.7454545454543,83.37764878706498
8,2850.369294605809,89.08810679117839
9,2729.8688524590166,87.05625597635905
10,NaN,85.00525983174641
