"",latency-R1C,memory
1,845.9806201550388,30.24636488694411
2,736.9453781512605,27.50348726908366
3,731.3884297520661,32.53284581502279
4,698.3429752066115,31.895145416259766
5,715.3571428571429,32.94799677530924
6,699.7375,38.07845369974772
7,691.198347107438,40.44561004638672
8,859.425,37.40983136494955
9,747.8103448275862,45.25252914428711
10,NaN,40.95010884602865
