"",latency-Q2C,memory
1,2868.678038379531,75.63222667149135
2,2682.0096852300244,81.47143872578938
3,2659.705215419501,80.86892255147298
4,2626.8280871670704,83.06826146443684
5,2616.4433497536947,82.00785128275554
6,2697.53995157385,85.71433575948079
7,2710.0975056689344,86.72495396931966
8,2618.1162227602904,83.59872245788574
9,2629.774818401937,85.71918614705403
10,2660.898305084746,86.23739751180013
