"",latency-Q2C,memory
1,2786.588486140725,77.6754515511649
2,2651.055690072639,80.24218432108562
3,2630.770975056689,81.94142786661784
4,2597.6513317191284,82.44298553466797
5,2633.1476997578693,83.6282278696696
6,2642.1985472154965,84.11822319030762
7,2634.36866359447,82.4424254099528
8,2675.048426150121,83.43209648132324
9,2673.0169491525426,83.51084518432617
10,2649.261501210654,85.37156550089519
