"",latency-Q1C,memory
1,2654.305970149254,80.09158652169364
2,2432.093220338983,86.10853513081868
3,2340.9761904761904,83.91225496927898
4,2353.9491525423728,81.72194608052571
5,2372.101694915254,84.02628326416016
6,2418.0172413793102,84.80676078796387
7,2388.4140625,81.22787030537923
8,2414.14406779661,83.07511901855469
9,2499.423728813559,81.38874626159668
10,2428.864406779661,83.1058177947998
