"",latency-Q10C,memory
1,1744.6904761904761,81.87850834773137
2,1615.5737704918033,86.31696065266927
3,1590.915254237288,83.48231315612793
4,1607.1525423728813,86.64572461446126
5,1620.6440677966102,87.23537254333496
6,1666.5725806451612,86.12627538045247
7,1603.6271186440679,86.70643870035808
8,1635.4915254237287,86.44150352478027
9,1629.9603174603174,85.32486406962077
10,1646.550847457627,85.82194519042969
