"",latency-Q1C,memory
1,3429.0416666666665,83.65841565813336
2,3263.7818181818184,82.33572387695312
3,2999.3196721311474,84.16237362948331
4,3116.2792792792793,79.38450414484197
5,3028.8934426229507,86.09443473815918
6,3153.582608695652,87.49261335893111
7,2996.0333333333333,84.585267384847
8,3173.4307692307693,85.09090232849121
9,2929.0530973451328,86.26454717462713
10,3075.4,84.20212364196777
