"",latency-R10C,memory
1,1366.3692307692309,27.61045426588792
2,1092.2478632478633,30.968621571858723
3,1083.8333333333333,31.14301045735677
4,1174.549180327869,25.2913335164388
5,1168.8833333333334,28.97442626953125
6,1011.9098360655738,28.304447174072266
7,1207.2166666666667,28.430760701497395
8,961.4152542372881,26.736048380533855
9,1105.8583333333333,33.73871676127116
10,1174.622950819672,31.467854181925457
