"",latency-R2C,memory
1,1028.625968992248,29.98341545691857
2,683.0252100840336,29.923370361328125
3,744.3367768595041,30.958838780721027
4,678.2561983471074,29.806982040405273
5,680.3277310924369,36.922384897867836
6,732.45,40.03862317403158
7,670.0454545454545,40.59106699625651
8,653.6334745762712,40.23287010192871
9,745.0609137055837,40.00183995564779
10,731.1111111111111,41.04832522074381
